val_idx,subset,pred_stage5,pred_stage6
6641,Swa_Ken,Watu wazima wenye umri wa miaka 15 na zaidi ambao wameambukizwa hivi karibuni na virusi vya ukimwi n,"Watoto wenye umri kati ya 0 - 14 wanaoishi na virusi vya ukimwi ni kati ya 66, 000 na 100, 000."
6643,Swa_Ken,Imani kwamba wanaume wako katika kiwango cha chini cha kuambukizwa Ukimwi/UKIMWI si sahihi kabisa. V,"Ndiyo, inawezekana kuwa na uhusiano salama na wenye afya na mtu aliye na virusi vya ukimwi (anayeish"
6644,Swa_Ken,Ndiyo. Watu wenye virusi vya ukimwi pia wanaweza kuwa na maisha ya ngono yenye afya na ya kufurahish,Unapomshauri mtu ambaye amegunduliwa kuwa na virusi vya ukimwi (Virusi vya Upungufu wa Kinga ya Mwan
6645,Swa_Ken,virusi vya ukimwi (Virusi vya Upungufu wa Kinga ya Mwanadamu) kwa ujumla haisambazwi kwa njia ya mat,Hakuna hatari katika kuchangia damu kwa sababu vyombo na sindano husafishwa kila wakati kabla ya mat
6646,Swa_Ken,"Ni muhimu kufafanua kuwa kuwa LGBTQ+ (Msagaji, Mashoga, Mwenye Jinsia Mbili, Mbadili jinsia, Queer/K","Kuepuka shughuli za ngono wakati wako kama mwanafunzi ni chaguo la kibinafsi, na ni muhimu kutanguli"
6649,Swa_Ken,"Kabla ya dawa za Virusi Vya Ukimwi kupatikana, Wanasayansi walikuwa wakifikiri kwamba karibu nusu ya",Inachukua muda kidogo kwa kipimo kuonyesha maambukizi ya virusi vya ukimwi. Awamu hii inaitwa hatua 
6650,Swa_Ken,Kujiepusha na shughuli zinazoweza kusababisha maambukizi ya virusi vya ukimwi ni mojawapo ya njia bo,Ni vigumu kuzuia TB kwa sababu inaweza kupitishwa kwa njia ya hewa. Ikiwa una virusi vya ukimwi na m
6652,Swa_Ken,Kuendelea kwa maambukizi ya virusi vya ukimwi (Virusi vya Upungufu wa Kinga Mwilini) hutofautiana ka,Muda unaochukua kwa mtu aliye na virusi vya ukimwi (Virusi vya Upungufu wa Kinga Mwilini) kupata UKI
6653,Swa_Ken,Kondomu ni nzuri sana katika kupunguza hatari ya maambukizi ya Ukimwi inapotumiwa kwa usahihi na kwa,"Tafiti zinaonyesha kuwa kondomu zikitumiwa ipasavyo hutoa kinga dhabiti dhidi ya Ukimwi, na pia kuwa"
6657,Swa_Ken,"Hapana, Ukimwi haiwezi kuponywa ndani ya saa 24 baada ya kujamiiana au kipindi chochote kifupi baada","Hakuna tiba inayojulikana ya Ukimwi/UKIMWI, na hakuna matibabu ambayo yanaweza kuondoa kabisa virusi"
6664,Swa_Ken,"Aina bora ya kondomu kwako inategemea mapendeleo yako ya kibinafsi, mahitaji, na mambo yoyote maalum",Kondomu mara nyingi zinapatikana bila malipo kutoka kwa kliniki za afya ya ngono au wataalamu wa afy
6665,Swa_Ken,Tiba ya kurefusha maisha (ART) ni sehemu muhimu ya kudhibiti maambukizi ya virusi vya ukimwi (Virusi,"Hapana, kuchukua dawa za kurefusha maisha (ART) kwa muda mrefu hakutibu Ukimwi (Virusi vya Upungufu "
6666,Swa_Ken,Kula kwa AfyaKula kwa afya ni nzuri kwa afya yako kwa ujumla. Kufuatia lishe yenye afya kuna faida k,"Ngono inaweza kuwa sehemu ya afya na ya kawaida ya maisha ya binadamu inapofanywa kwa maelewano, kwa"
6669,Swa_Ken,"Ikiwa umefanya ngono na mtu unayeshuku au unayemfahamu kuwa na Ukimwi, ni muhimu kuchukua hatua za h","Hapana, kuwa na Ukimwi haimaanishi kuwa ndio mwisho wa maisha yako. Ukimwi (Virusi vya Upungufu wa K"
6670,Swa_Ken,"Kwa watu wazima wenye umri kati ya miaka 15 - 49, ni kati ya 3.7% hadi 4.4%. Wanawake wanaoishi na v",Kiwango cha maambukizi ya virusi vya ukimwi kwa wanaume nchini Kenya ni kati ya 2.2% - 3.0%.
6674,Swa_Ken,"Ni kawaida tu kuwa na wasiwasi na wasiwasi kwa mtoto wako. Hata hivyo, virusi vya ukimwi inasimamiwa",Kumpima mtoto wako kwa virusi vya ukimwi ndiyo njia pekee ya uhakika ya kujua ikiwa mtoto wako ana v
6675,Swa_Ken,"Ndiyo, inawezekana kwa wazazi wawili walio na Ukimwi kuzaa mtoto asiye na Ukimwi, lakini inahitaji u","Ndiyo, inawezekana kwa mtu aliyezaliwa na virusi vya ukimwi/UKIMWI kuolewa na kupata watoto ambao ha"
6676,Swa_Ken,Kushiriki ngono ya mdomo kuna uwezekano mdogo wa kuambukizwa Ukimwi ikilinganishwa na aina nyingine ,Muda unaochukua kwa virusi vya ukimwi kuenea kutoka kwa mtu aliyeambukizwa hadi kwa mtu mwingine wak
6678,Swa_Ken,"Ndiyo, kondomu zikitumiwa kwa uthabiti na kwa usahihi, huwa na ufanisi mkubwa katika kupunguza hatar","Ndiyo, matumizi sahihi na ya mara kwa mara ya kondomu yanaweza kutoa kinga dhidi ya virusi vya ukimw"
6682,Swa_Ken,"Ikiwa umefanya ngono na mtu unayeshuku au unayemfahamu kuwa na Ukimwi, ni muhimu kuchukua hatua za h","Kudumisha mlo bora ni muhimu kwa kila mtu, ikiwa ni pamoja na watu wanaoishi na Ukimwi (Virusi vya U"
6684,Swa_Ken,Ni muhimu kuelewa kwamba hakuna njia ya kubainisha hali yako ya Ukimwi bila kupima Ukimwi. Ukimwi ni,Kuna njia moja tu ya kujua kama una Virusi Vya Ukimwi au la. Hii ni kupitia kipimo maalum cha damu a
